date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:55:14	5019/5019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/customer-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/customer-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:15	22655/22655	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/about.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/about.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:15	5663/5663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/customer-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/customer-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:20	98924/98924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage4/slide1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage4/slide1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-4.html)
12:55:21	5831/5831	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/psign.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/psign.png	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:24	18404/18404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/service1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/service1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:25	63003/63003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/slide1.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/slide1.jpg	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:27	16455/16455	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/service2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/service2.jpg	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:27	14124/14124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/service3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/service3.jpg	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:30	17182/17182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/service4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/service4.jpg	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:35	46445/46445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/vedio.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/vedio.jpg	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:36	34413/34413	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/banner-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/banner-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/services.html)
12:55:37	9709/9709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/tumb-img6.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/tumb-img6.jpg	(from http://galaxyanalytics.net/demos/psycology/services.html)
12:55:38	9988/9988	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/tumb-img7.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/tumb-img7.jpg	(from http://galaxyanalytics.net/demos/psycology/services.html)
12:55:39	9523/9523	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/tumb-img8.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/tumb-img8.jpg	(from http://galaxyanalytics.net/demos/psycology/services.html)
12:55:40	11125/11125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/tumb-img9.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/tumb-img9.jpg	(from http://galaxyanalytics.net/demos/psycology/services.html)
12:55:42	319589/319589	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage3/welcome.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage3/welcome.png	(from http://galaxyanalytics.net/demos/psycology/index-3.html)
12:55:47	42479/42479	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/stress-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/stress-img.jpg	(from http://galaxyanalytics.net/demos/psycology/stress-management.html)
12:55:47	26329/26329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/stress-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/stress-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/stress-management.html)
12:55:47	53971/53971	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/bg-layer2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/bg-layer2.jpg	(from http://galaxyanalytics.net/demos/psycology/services.html)
12:55:52	17074/17074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/depression-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/depression-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/depression-treatment.html)
12:55:52	26991/26991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/stress-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/stress-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/stress-management.html)
12:55:54	11160/11160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/depression-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/depression-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/depression-treatment.html)
12:55:56	23588/23588	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/services-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/services-img.jpg	(from http://galaxyanalytics.net/demos/psycology/couple-counselling.html)
12:55:57	57742/57742	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/depression-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/depression-img.jpg	(from http://galaxyanalytics.net/demos/psycology/depression-treatment.html)
12:55:58	295830/295830	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:02%20GMT	http://galaxyanalytics.net/demos/psycology/img/homepage5/psychologist.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/homepage5/psychologist.png	(from http://galaxyanalytics.net/demos/psycology/index-5.html)
12:55:58	26991/26991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/article-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/article-img.jpg	(from http://galaxyanalytics.net/demos/psycology/couple-counselling.html)
12:55:59	23241/23241	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/anxiety-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/anxiety-img.jpg	(from http://galaxyanalytics.net/demos/psycology/anxiety-treatment.html)
12:56:01	18454/18454	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/anxiety-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/anxiety-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/anxiety-treatment.html)
12:56:02	31435/31435	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/anxiety-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/anxiety-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/anxiety-treatment.html)
12:56:03	23966/23966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/elderly-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/elderly-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/elderly-issues.html)
12:56:05	21080/21080	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/elderly-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/elderly-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/elderly-issues.html)
12:56:06	46180/46180	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/elderly-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/elderly-img.jpg	(from http://galaxyanalytics.net/demos/psycology/elderly-issues.html)
12:56:07	15739/15739	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/children-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/children-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/therapy-for-children.html)
12:56:07	32576/32576	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/children-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/children-img.jpg	(from http://galaxyanalytics.net/demos/psycology/therapy-for-children.html)
12:56:11	18901/18901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/family-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/family-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/family-psycology.html)
12:56:11	46701/46701	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/children-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/children-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/therapy-for-children.html)
12:56:13	32665/32665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gruop-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gruop-img.jpg	(from http://galaxyanalytics.net/demos/psycology/gruop-therapy.html)
12:56:14	19950/19950	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gruop-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gruop-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/gruop-therapy.html)
12:56:16	30770/30770	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gruop-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gruop-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/gruop-therapy.html)
12:56:16	65711/65711	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/family-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/family-img.jpg	(from http://galaxyanalytics.net/demos/psycology/family-psycology.html)
12:56:16	22975/22975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/about-us-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/about-us-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/about-us.html)
12:56:17	5540/5540	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/autograph.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/autograph.png	(from http://galaxyanalytics.net/demos/psycology/about-us.html)
12:56:19	19834/19834	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-bg2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-bg2.jpg	(from http://galaxyanalytics.net/demos/psycology/about-us.html)
12:56:19	31679/31679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/about-us-img4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/about-us-img4.jpg	(from http://galaxyanalytics.net/demos/psycology/about-us.html)
12:56:20	19613/19613	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img9.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img9.jpg	(from http://galaxyanalytics.net/demos/psycology/counsellors.html)
12:56:21	24366/24366	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img10.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img10.jpg	(from http://galaxyanalytics.net/demos/psycology/counsellors.html)
12:56:22	17528/17528	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img11.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img11.jpg	(from http://galaxyanalytics.net/demos/psycology/counsellors.html)
12:56:24	30734/30734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:25	30490/30490	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:26	25872/25872	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img4.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:27	33645/33645	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:29	29618/29618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img5.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img5.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:30	32687/32687	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img6.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img6.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:31	32023/32023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img7.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img7.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:32	32735/32735	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img8.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img8.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:32	2637/2637	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Feb%202018%2020:25:00%20GMT	http://galaxyanalytics.net/demos/psycology/img/white-logo.png	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/white-logo.png	(from http://galaxyanalytics.net/demos/psycology/gallery-fluid.html)
12:56:33	28894/28894	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img9.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img9.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery.html)
12:56:34	25122/25122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/gallery-img10.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/gallery-img10.jpg	(from http://galaxyanalytics.net/demos/psycology/gallery-fluid.html)
12:56:35	6280/6280	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img4.jpg	(from http://galaxyanalytics.net/demos/psycology/testimonials.html)
12:56:36	4236/4236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img5.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img5.jpg	(from http://galaxyanalytics.net/demos/psycology/testimonials.html)
12:56:37	4692/4692	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img6.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img6.jpg	(from http://galaxyanalytics.net/demos/psycology/testimonials.html)
12:56:38	37169/37169	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/bg-layer3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/bg-layer3.jpg	(from http://galaxyanalytics.net/demos/psycology/faq.html)
12:56:38	4286/4286	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img7.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img7.jpg	(from http://galaxyanalytics.net/demos/psycology/testimonials.html)
12:56:39	5396/5396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:58%20GMT	http://galaxyanalytics.net/demos/psycology/img/persone-img8.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/persone-img8.jpg	(from http://galaxyanalytics.net/demos/psycology/testimonials.html)
12:56:41	62302/62302	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/404-bg.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/404-bg.jpg	(from http://galaxyanalytics.net/demos/psycology/404.html)
12:56:45	37438/37438	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/blog-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/blog-img.jpg	(from http://galaxyanalytics.net/demos/psycology/blog.html)
12:56:46	26960/26960	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/blog-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/blog-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/blog.html)
12:56:47	50811/50811	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/blog-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/blog-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/blog.html)
12:56:48	2879/2879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/comment-img.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/comment-img.jpg	(from http://galaxyanalytics.net/demos/psycology/blog-details.html)
12:56:48	15813/15813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/blog-img5.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/blog-img5.jpg	(from http://galaxyanalytics.net/demos/psycology/blog.html)
12:56:48	22563/22563	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/blog-img4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/blog-img4.jpg	(from http://galaxyanalytics.net/demos/psycology/blog.html)
12:56:49	3224/3224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/comment-img2.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/comment-img2.jpg	(from http://galaxyanalytics.net/demos/psycology/blog-details.html)
12:56:49	3117/3117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/comment-img3.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/comment-img3.jpg	(from http://galaxyanalytics.net/demos/psycology/blog-details.html)
12:56:49	3225/3225	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/comment-img4.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/comment-img4.jpg	(from http://galaxyanalytics.net/demos/psycology/blog-details.html)
12:56:50	2888/2888	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2020:24:56%20GMT	http://galaxyanalytics.net/demos/psycology/img/comment-img5.jpg	C:/Users/david/Documents/Projetos/Templates/psychology%20care/galaxyanalytics.net/demos/psycology/img/comment-img5.jpg	(from http://galaxyanalytics.net/demos/psycology/blog-details.html)
